paper,target_journal,section,paragraph_id,sentence_id,line_start,word_count,status,issue_codes,suggestion_zh,sentence
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,89,281,477,10,PASS,,,"The reliability-prioritized variant is directionally similar (capture 1.064, $r=0.078$, raw $p=0.0128$)."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,89,282,477,13,PASS,,,These descriptive results do not identify a local operator or establish portfolio-level significance.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,90,283,479,18,PASS,,,**AHP-TOPSIS achieves the highest nominal broad capture (1.100)** because it directly optimizes evidence/compliance features that overlap Appendix-status information.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,90,284,479,17,PASS,,,"Within the strict built-versus-withdrawn subset, BiLo-NSGA's capture is 1.009; MOEA/D and NSGA-II are nominally higher at 1.011 and 1.010."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,90,285,479,10,PASS,,,We therefore present the rerun as a **descriptive external-consistency result**.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,90,286,479,16,PASS,,,"Strict labels remain underpowered, alternative ablations can align more strongly, and no superiority claim is made."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.3. Honest Boundaries,91,287,483,11,PASS,,,We state the caveats that limit the strength of this backtest.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,92,288,493,17,PASS,,,"The method's pooled gain over NSGA-II is modest, so computation and trace production are shown beside hypervolume."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,92,289,493,10,PASS,,,"BiLo-NSGA averages 0.17190 hypervolume, 0.2188 s, 3668 accepted local-search events, and 0.996 decision coverage."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,92,290,493,9,PASS,,,NSGA-II averages 0.17000 at 0.0798 s and emits no move trace.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,92,291,493,26,PASS,,,"Thus, the 1.12% pooled hypervolume margin costs a 2.74-fold runtime factor in the tested implementation, while the trace is an additional decision-support output rather than free metadata."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,93,292,497,9,PASS,,,**Figure 7.** Pooled search-and-trace diagnostics over eight experiments and 30 seeds.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,93,293,497,17,PASS,,,Each panel retains its native unit; no composite score is formed from optimization quality and trace volume.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,94,294,499,5,PASS,,,**Table 7.** Selected pooled quality--effort readouts.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,95,295,510,6,PASS,,,Table 7 makes the operator evidence operational.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,95,296,510,21,PASS,,,"Removing atomic substitution reduces runtime by about 26% and nominally raises hypervolume by 0.61%, with the contrast unresolved under the declared comparison family."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,95,297,510,8,PASS,,,The contrast with standalone deletion also remains unresolved.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,95,298,510,20,PASS,,,"Removing forward search lowers runtime and raises the pooled mean, but the full method wins significantly in three named scenarios."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,95,299,510,21,PASS,,,A forward-only variant is therefore the lean configuration; the full version is justified when a review process requires atomic replacement records.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,96,300,512,4,PASS,,,Figure 8 exposes outcome-definition sensitivity.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,96,301,512,14,PASS,,,"BiLo-NSGA's broad capture is 1.0715 and 1.0642 across the two scenarios, whereas strict capture is 1.0093 and 1.0042."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,96,302,512,20,PASS,,,"Raw broad correlations are nonzero under conventional project-level tests, but broad negatives include unresolved projects and portfolio dependence is unmodeled."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,96,303,512,14,PASS,,,"The strict comparison is less ambiguous, yet contains only 19 withdrawals and has little power."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,97,304,516,9,PASS,,,**Figure 8.** MTEP16 outcome-capture ratios for the proposed method and baselines.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,97,305,516,8,PASS,,,The dashed line denotes parity with uniform selection.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,97,306,516,19,PASS,,,Broad and strict labels are shown separately so that the high built-project base rate and unresolved-project assumption remain visible.
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,98,307,518,22,PASS,,,"These diagnostics assemble two decision-relevant views: optimization gain per unit of search and trace production, and outcome consistency under competing label definitions."
mintou_p6_bilonsga_project_review,Applied Sciences,6.6. Search-Effort and Outcome-Definition Diagnostics,98,308,518,27,PASS,,,"BiLo-NSGA improves the tested front modestly and produces dense move histories, but atomic substitution is not supported as an accuracy mechanism and the historical backtest remains descriptive."
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,99,309,522,20,PASS,,,"Pareto Local Search supplies a direct non-evolutionary neighborhood-search baseline with add, delete, and swap moves under 1600 evaluated neighbors per run."
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,99,310,522,22,PASS,,,"Its pooled hypervolume is 0.11636, compared with 0.17190 for BiLo-NSGA, and the proposed method is significantly higher in all eight scenarios after Holm correction."
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,99,311,522,21,PASS,,,"The numerical evaluation ceilings are matched, but computational work is not identical; PLS is slower in this implementation (1.416 s per run)."
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,99,312,522,18,PASS,,,The finding therefore applies to the disclosed PLS configuration rather than to Pareto local search as a family.
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,100,313,524,9,PASS,,,Figure 9 places that baseline beside the three operator controls.
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,100,314,524,19,PASS,,,"NoBackwardSearch (0.17294) and LegacyDeletion (0.17228) both have higher pooled means than the atomic full method, although no scenario-level comparison is significant."
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,100,315,524,16,PASS,,,"NoForwardSearch (0.17257) also has a higher pooled mean, while the full method has three significant scenario wins."
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,100,316,524,12,PASS,,,The figure therefore closes a comparator gap without creating a bidirectional-gain claim.
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,101,317,528,16,PASS,,,"**Figure 9.** Pooled hypervolume and scenario-level significance counts for BiLo-NSGA, Pareto Local Search, NoForwardSearch, NoBackwardSearch, and LegacyDeletion."
mintou_p6_bilonsga_project_review,Applied Sciences,6.7. Direct Local-Search and Substitution Controls,101,318,528,18,PASS,,,The direct PLS control is separated in all eight scenarios; the three operator controls delimit the mechanism claim.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,102,319,534,16,PASS,,,"**Why the resolved operator effects are forward-side.** Under deterministic repair, populations remain near the budget boundary."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,102,320,534,7,PASS,,,Forward insertion can exploit residual slack directly.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,102,321,534,25,PASS,,,"Atomic substitution must find a removal, an affordable replacement, and a joint scalar improvement in one step, while repair has already removed many weak projects."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,102,322,534,23,PASS,,,"This makes substitution opportunities rarer, but the explanation remains an inference from the observed event and ablation patterns rather than a proved mechanism."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,103,323,536,34,PASS,,,"The evidence is deliberately narrower than “forward improves performance.” The no-forward ablation has a higher pooled mean, yet the full method wins significantly in three scenarios; no corresponding significant gain exists for atomic substitution."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,103,324,536,11,PASS,,,The full substitution rule is retained only for reviewable replacement semantics.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,103,325,536,11,PASS,,,A look-ahead or dominance-based acceptance rule is the appropriate redesign target.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,104,326,538,23,PASS,,,**What the external-consistency checks add.** The NERC rule check (Section 6.4) shows concentration on documented risk patterns but retains construct overlap with pool generation.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,104,327,538,24,PASS,,,"The MTEP16 backtest (Section 6.5) uses independent historical outcomes and 2016-vintage features, but its project-level diagnostics ignore portfolio dependence and face a severe outcome base rate."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,104,328,538,21,PASS,,,"Together, they test whether optimized portfolios immediately contradict two public-record views; they do not replace expert-labeled feasibility outcomes or calibrated costs."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,105,329,540,22,PASS,,,"**Positioning against TRACE-MOEA.** The companion study uses a preference-adaptive ranking layer, repair, and a trace archive over the same public candidate pipeline."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,105,330,540,9,PASS,,,BiLo-NSGA instead studies project-vocabulary variation under a hard budget.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,105,331,540,14,PASS,,,"Its central questions concern forward insertion, atomic substitution, and the 6.35% cost of budget-blind search."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,105,332,540,14,PASS,,,"The methods share candidate generation but not their core operators, scenario design, or analyses."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,106,333,542,20,PASS,,,"**Practical implications.** The method's NSGA-II margin ranges from -0.64% at 0.75x to +3.30% at 1.20x, with a 2.74x runtime factor; all evolutionary runs remain sub-second."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,106,334,542,15,PASS,,,A forward-only implementation is defensible where the review process does not require atomic replacement records.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,106,335,542,19,PASS,,,Pareto Local Search is a useful direct comparator but is substantially weaker and slower under the matched neighbor budget.
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,107,336,544,26,PASS,,,"The recorded move history covers 99.6% of projects in the returned fronts with at least one operation, but explanation sufficiency has not been validated with human evaluators."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,107,337,544,9,PASS,,,"If single-criterion regulatory alignment is dominant, AHP-TOPSIS remains competitive."
mintou_p6_bilonsga_project_review,Applied Sciences,7. Discussion,107,338,544,13,PASS,,,The MTEP16 backtest supplies only weak-form evidence that BiLo-NSGA selections correlate with real outcomes.
mintou_p6_bilonsga_project_review,Applied Sciences,7.1. Evidence-Driven Extensions,108,339,548,16,PASS,,,The results identify five empirical extensions that would test the framework beyond its current proxy setting.
mintou_p6_bilonsga_project_review,Applied Sciences,7.1. Evidence-Driven Extensions,109,340,556,7,PASS,,,The ablation evidence motivates a method redesign.
mintou_p6_bilonsga_project_review,Applied Sciences,7.1. Evidence-Driven Extensions,109,341,556,11,PASS,,,Future atomic substitution should test bounded look-ahead or dominance-based acceptance (Section 6.3).
mintou_p6_bilonsga_project_review,Applied Sciences,7.1. Evidence-Driven Extensions,109,342,556,17,PASS,,,A sensitivity analysis of scalarization weights and the dependency bonus would also characterize two remaining default hyperparameters.
mintou_p6_bilonsga_project_review,Applied Sciences,8. Limitations,110,343,562,8,PASS,,,We state the boundaries of this study explicitly.
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,111,344,580,20,PASS,,,"BiLo-NSGA defines local-search moves in project-review terms: insertion under slack, atomic delete--insert substitution, dependency-aware bonuses, feasibility recovery, and per-move logging."
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,111,345,580,13,PASS,,,"On the 120-candidate public proxy benchmark, it improves pooled hypervolume over NSGA-II by 1.12%."
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,111,346,580,21,PASS,,,"Across five stochastic baselines, it records 36 significant wins among 40 comparisons and no significant loss; 16 deterministic-rule gaps are descriptive and favor BiLo-NSGA."
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,111,347,580,10,PASS,,,Pareto Local Search is significantly lower in all eight scenarios.
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,111,348,580,8,PASS,,,The NSGA-II margin ranges from -1.31% to +3.30% across settings.
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,112,349,582,5,PASS,,,The component result is asymmetric.
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,112,350,582,19,PASS,,,"Under the primary within-scenario family, removing forward insertion is significantly harmful in three scenarios but raises the pooled mean."
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,112,351,582,24,PASS,,,"Removing atomic substitution raises the pooled mean by 0.61%, and the contrasts involving atomic substitution and legacy deletion remain unresolved under the declared comparison family."
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,112,352,582,9,PASS,,,Forward insertion therefore produces the only resolved local-operator gains.
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,112,353,582,31,PASS,,,"Atomic substitution remains useful as a single recorded replacement operation, but its acceptance rule requires redesign before it can be presented as a performance mechanism; move-history statistics never enter optimization ranking."
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,113,354,584,8,PASS,,,The NERC and MTEP16 backtests provide descriptive external consistency.
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,113,355,584,13,PASS,,,MTEP16 broad capture is 1.071 and the raw point-biserial association is 0.088; strict-label ordering is unresolved.
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,113,356,584,16,PASS,,,"The study consequently supports BiLo-NSGA as a forward-dominant, project-level local-search framework on the public proxy benchmark."
mintou_p6_bilonsga_project_review,Applied Sciences,9. Conclusions,113,357,584,21,PASS,,,"Expert labels, calibrated costs, a second benchmark family, broader local-search comparisons, and load-flow verification remain necessary to evaluate practical review effectiveness."
mintou_p6_bilonsga_project_review,Applied Sciences,Author Contributions,114,358,590,38,BLOCK,P0_PLACEHOLDER,投稿前填入经作者确认的信息，删除占位标记,"[AUTHOR INPUT REQUIRED: assign the CRediT roles to Yubin Lin, Jingbo Zhang, Xiaoyu Huang, Dishan Yang, and Jiyu Li, and obtain approval from every author.] All authors have read and agreed to the published version of the manuscript."
mintou_p6_bilonsga_project_review,Applied Sciences,Funding,115,359,594,20,BLOCK,P0_PLACEHOLDER,投稿前填入经作者确认的信息，删除占位标记,"[AUTHOR INPUT REQUIRED: insert the verified funder, grant number, and APC funder, or state ""This research received no external funding.""]"
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,360,606,8,PASS,,,All data used in this study are public.
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,361,606,26,PASS,,,"Candidate projects are derived from RTS-GMLC (https://github.com/GridMod/RTS-GMLC), SimBench (https://simbench.de), and metadata from public NERC reliability reports (https://www.nerc.com)."
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,362,606,15,PASS,,,MISO MTEP16 records are available through the MISO transmission-planning archive (https://www.misoenergy.org/planning/transmission-planning).
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,363,606,30,PASS,,,"The candidate pipeline, BiLo-NSGA implementation, configurations, 4320 per-run records, corrected inference tables, backtest data, and figure scripts are included in the supplementary review package and are available from the corresponding author."
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,364,606,7,PASS,,,Pre-atomic-substitution backtests remain explicitly suffixed and excluded.
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,365,606,14,PASS,,,"A persistent public archive can be supplied before publication, subject to third-party redistribution terms."
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,366,606,12,PASS,,,"TRACE-MOEA shares the versioned candidate generator, NERC source corpus, and public MTEP16 records."
mintou_p6_bilonsga_project_review,Applied Sciences,Data Availability Statement,116,367,606,14,PASS,,,"Problem objectives, algorithm implementations, scenarios, run archives, selected portfolios, and reported comparisons are paper-specific."
mintou_p6_bilonsga_project_review,Applied Sciences,Acknowledgments,117,368,610,25,PASS,,,"During the preparation of this manuscript, the authors used Claude (Anthropic) for language refinement, literature summary, and formatting assistance under the authors' full intellectual oversight."
mintou_p6_bilonsga_project_review,Applied Sciences,Acknowledgments,117,369,610,15,PASS,,,The authors reviewed and revised all assisted content and take full responsibility for the publication.
mintou_p6_bilonsga_project_review,Applied Sciences,Conflicts of Interest,118,370,614,7,PASS,,,The authors declare no conflicts of interest.
