paper_id,experiment_id,method,method_role,repeat,budget_feasibility_rate,hypervolume,quality_index,ranking_stability,runtime_s,scenario_status,trace_completeness
mintou_p5,preference_aware_support,TRACE-MOEA,proposed,4,0.855450,0.679827,0.871111,0.841612,1.395587,synthetic_smoke_v0,0.923433
mintou_p5,preference_aware_support,TRACE-MOEA,proposed,5,0.871885,0.676016,0.869839,0.850861,1.411538,synthetic_smoke_v0,0.913067
mintou_p5,preference_aware_support,NSGA-II,baseline,1,0.822888,0.625710,0.802523,0.816709,1.312055,synthetic_smoke_v0,0.888888
mintou_p5,preference_aware_support,NSGA-II,baseline,2,0.820904,0.615144,0.780912,0.799152,1.653409,synthetic_smoke_v0,0.875300
mintou_p5,preference_aware_support,NSGA-II,baseline,3,0.849478,0.618197,0.805118,0.809569,1.233294,synthetic_smoke_v0,0.884130
mintou_p5,preference_aware_support,NSGA-II,baseline,4,0.835621,0.607465,0.772593,0.789845,1.464895,synthetic_smoke_v0,0.883603
mintou_p5,preference_aware_support,NSGA-II,baseline,5,0.847805,0.629526,0.804197,0.814919,1.295735,synthetic_smoke_v0,0.890170
mintou_p5,preference_aware_support,MOEA/D,baseline,1,0.824432,0.608804,0.769285,0.804008,1.436867,synthetic_smoke_v0,0.880244
mintou_p5,preference_aware_support,MOEA/D,baseline,2,0.797236,0.583516,0.741035,0.772278,1.388687,synthetic_smoke_v0,0.857296
mintou_p5,preference_aware_support,MOEA/D,baseline,3,0.813442,0.588715,0.755293,0.780930,1.349541,synthetic_smoke_v0,0.864933
mintou_p5,preference_aware_support,MOEA/D,baseline,4,0.807189,0.597129,0.764828,0.799963,1.478479,synthetic_smoke_v0,0.874251
mintou_p5,preference_aware_support,MOEA/D,baseline,5,0.821322,0.585394,0.743853,0.789780,1.345446,synthetic_smoke_v0,0.868776
mintou_p5,preference_aware_support,Greedy BCR,baseline,1,0.752483,0.477243,0.618941,0.723123,0.344975,synthetic_smoke_v0,0.812771
mintou_p5,preference_aware_support,Greedy BCR,baseline,2,0.743542,0.472966,0.595044,0.715011,0.358875,synthetic_smoke_v0,0.808400
mintou_p5,preference_aware_support,Greedy BCR,baseline,3,0.755705,0.471074,0.601484,0.719191,0.414001,synthetic_smoke_v0,0.812336
mintou_p5,preference_aware_support,Greedy BCR,baseline,4,0.755971,0.474024,0.617241,0.729548,0.399624,synthetic_smoke_v0,0.805168
mintou_p5,preference_aware_support,Greedy BCR,baseline,5,0.746818,0.458242,0.592788,0.704794,0.398294,synthetic_smoke_v0,0.808749
mintou_p5,preference_aware_support,AHP,baseline,1,0.739746,0.443743,0.578300,0.716970,0.324053,synthetic_smoke_v0,0.799710
mintou_p5,preference_aware_support,AHP,baseline,2,0.742493,0.455021,0.594524,0.703908,0.342356,synthetic_smoke_v0,0.803062
mintou_p5,preference_aware_support,AHP,baseline,3,0.753384,0.434813,0.569179,0.692348,0.337422,synthetic_smoke_v0,0.790951
mintou_p5,preference_aware_support,AHP,baseline,4,0.765731,0.461475,0.602856,0.727383,0.328202,synthetic_smoke_v0,0.794109
mintou_p5,preference_aware_support,AHP,baseline,5,0.743725,0.456716,0.592417,0.710539,0.335526,synthetic_smoke_v0,0.798322
mintou_p5,preference_aware_support,TOPSIS,baseline,1,0.770299,0.484447,0.615296,0.715662,0.333060,synthetic_smoke_v0,0.804036
mintou_p5,preference_aware_support,TOPSIS,baseline,2,0.761425,0.487949,0.618492,0.731529,0.325298,synthetic_smoke_v0,0.812554
mintou_p5,preference_aware_support,TOPSIS,baseline,3,0.772227,0.471155,0.615385,0.716766,0.346515,synthetic_smoke_v0,0.817853
mintou_p5,preference_aware_support,TOPSIS,baseline,4,0.759549,0.465487,0.604783,0.725001,0.321041,synthetic_smoke_v0,0.797478
mintou_p5,preference_aware_support,TOPSIS,baseline,5,0.768297,0.481149,0.615964,0.729753,0.331934,synthetic_smoke_v0,0.803774
mintou_p5,preference_aware_support,Weighted Sum,baseline,1,0.773301,0.519535,0.654376,0.751269,0.572410,synthetic_smoke_v0,0.831636
mintou_p5,preference_aware_support,Weighted Sum,baseline,2,0.750109,0.492056,0.625676,0.735351,0.598427,synthetic_smoke_v0,0.804290
mintou_p5,preference_aware_support,Weighted Sum,baseline,3,0.765114,0.494116,0.632933,0.736850,0.581608,synthetic_smoke_v0,0.820920
mintou_p5,preference_aware_support,Weighted Sum,baseline,4,0.760315,0.496440,0.623798,0.728179,0.476423,synthetic_smoke_v0,0.813958
mintou_p5,preference_aware_support,Weighted Sum,baseline,5,0.785519,0.512353,0.649313,0.726928,0.512908,synthetic_smoke_v0,0.822702
mintou_p5,preference_aware_support,no_feasibility_repair,ablation,1,0.856842,0.664517,0.846092,0.837043,0.986399,synthetic_smoke_v0,0.914195
mintou_p5,preference_aware_support,no_feasibility_repair,ablation,2,0.860094,0.660510,0.845692,0.827728,1.215046,synthetic_smoke_v0,0.909107
mintou_p5,preference_aware_support,no_feasibility_repair,ablation,3,0.832877,0.632152,0.820620,0.813899,1.000916,synthetic_smoke_v0,0.899381
mintou_p5,preference_aware_support,no_feasibility_repair,ablation,4,0.843515,0.639227,0.827098,0.827165,0.956641,synthetic_smoke_v0,0.896538
mintou_p5,preference_aware_support,no_feasibility_repair,ablation,5,0.856316,0.646468,0.823810,0.816848,1.124843,synthetic_smoke_v0,0.892166
mintou_p5,preference_aware_support,no_preference_ranking,ablation,1,0.850296,0.629522,0.801901,0.814850,0.954680,synthetic_smoke_v0,0.892883
mintou_p5,preference_aware_support,no_preference_ranking,ablation,2,0.834572,0.617925,0.804381,0.810265,1.234873,synthetic_smoke_v0,0.883672
mintou_p5,preference_aware_support,no_preference_ranking,ablation,3,0.830520,0.631524,0.799528,0.803359,1.132464,synthetic_smoke_v0,0.887515
mintou_p5,preference_aware_support,no_preference_ranking,ablation,4,0.856912,0.640654,0.831109,0.815985,1.133437,synthetic_smoke_v0,0.897648
mintou_p5,preference_aware_support,no_preference_ranking,ablation,5,0.859425,0.647716,0.832998,0.819554,1.210677,synthetic_smoke_v0,0.898159
mintou_p5,preference_aware_support,no_reliability_features,ablation,1,0.836322,0.615313,0.791268,0.796201,1.078201,synthetic_smoke_v0,0.873687
mintou_p5,preference_aware_support,no_reliability_features,ablation,2,0.836772,0.637599,0.814539,0.803047,1.277360,synthetic_smoke_v0,0.898395
mintou_p5,preference_aware_support,no_reliability_features,ablation,3,0.825929,0.617127,0.778790,0.788546,1.176332,synthetic_smoke_v0,0.876574
mintou_p5,preference_aware_support,no_reliability_features,ablation,4,0.838177,0.634986,0.805863,0.812285,1.020916,synthetic_smoke_v0,0.897770
mintou_p5,preference_aware_support,no_reliability_features,ablation,5,0.847373,0.616369,0.794330,0.809129,1.048792,synthetic_smoke_v0,0.887330
mintou_p5,preference_aware_support,no_renewable_features,ablation,1,0.818426,0.602376,0.766299,0.786930,1.176150,synthetic_smoke_v0,0.869310
mintou_p5,preference_aware_support,no_renewable_features,ablation,2,0.837347,0.623477,0.796681,0.813510,1.147764,synthetic_smoke_v0,0.892711
mintou_p5,preference_aware_support,no_renewable_features,ablation,3,0.827794,0.628565,0.796374,0.807564,1.326061,synthetic_smoke_v0,0.887627
mintou_p5,preference_aware_support,no_renewable_features,ablation,4,0.833305,0.604601,0.780380,0.795846,1.327080,synthetic_smoke_v0,0.872779
mintou_p5,preference_aware_support,no_renewable_features,ablation,5,0.825188,0.614742,0.786714,0.803655,1.247627,synthetic_smoke_v0,0.873766
mintou_p5,preference_aware_support,no_schedule_risk,ablation,1,0.821824,0.593736,0.771063,0.788515,1.008880,synthetic_smoke_v0,0.871209
mintou_p5,preference_aware_support,no_schedule_risk,ablation,2,0.810873,0.595411,0.754396,0.776023,1.288449,synthetic_smoke_v0,0.861662
mintou_p5,preference_aware_support,no_schedule_risk,ablation,3,0.818641,0.594012,0.769208,0.793553,1.342419,synthetic_smoke_v0,0.863346
mintou_p5,preference_aware_support,no_schedule_risk,ablation,4,0.835762,0.601010,0.764929,0.794453,1.072740,synthetic_smoke_v0,0.862610
mintou_p5,preference_aware_support,no_schedule_risk,ablation,5,0.836117,0.610623,0.774931,0.784795,1.042337,synthetic_smoke_v0,0.871419
mintou_p5,preference_aware_support,single_weighted_objective,ablation,1,0.800532,0.560232,0.726545,0.785462,1.009200,synthetic_smoke_v0,0.847003
mintou_p5,preference_aware_support,single_weighted_objective,ablation,2,0.805154,0.578797,0.748917,0.796228,1.314504,synthetic_smoke_v0,0.861695
mintou_p5,preference_aware_support,single_weighted_objective,ablation,3,0.814415,0.593113,0.756825,0.786873,1.396486,synthetic_smoke_v0,0.863468
mintou_p5,preference_aware_support,single_weighted_objective,ablation,4,0.805994,0.582449,0.748098,0.785294,1.203721,synthetic_smoke_v0,0.868429
mintou_p5,preference_aware_support,single_weighted_objective,ablation,5,0.808811,0.576525,0.733788,0.783992,1.393305,synthetic_smoke_v0,0.862172
mintou_p5,preference_aware_support,nsga2_only,ablation,1,0.803958,0.560172,0.722715,0.765979,1.038465,synthetic_smoke_v0,0.848789
mintou_p5,preference_aware_support,nsga2_only,ablation,2,0.806883,0.553855,0.718243,0.779038,1.411402,synthetic_smoke_v0,0.844598
mintou_p5,preference_aware_support,nsga2_only,ablation,3,0.807575,0.567430,0.719572,0.760605,1.261636,synthetic_smoke_v0,0.845564
mintou_p5,preference_aware_support,nsga2_only,ablation,4,0.793611,0.542679,0.707474,0.768548,1.428867,synthetic_smoke_v0,0.844027
mintou_p5,preference_aware_support,nsga2_only,ablation,5,0.814280,0.582202,0.736683,0.783131,1.325585,synthetic_smoke_v0,0.851680
mintou_p5,preference_aware_support,small_project_pool,ablation,1,0.809183,0.548807,0.710274,0.761198,1.362403,synthetic_smoke_v0,0.857700
mintou_p5,preference_aware_support,small_project_pool,ablation,2,0.805422,0.553219,0.712826,0.778791,1.044373,synthetic_smoke_v0,0.854085
mintou_p5,preference_aware_support,small_project_pool,ablation,3,0.803117,0.543532,0.697393,0.753003,1.432428,synthetic_smoke_v0,0.839857
mintou_p5,preference_aware_support,small_project_pool,ablation,4,0.810652,0.556625,0.704597,0.759101,1.146059,synthetic_smoke_v0,0.837589
mintou_p5,preference_aware_support,small_project_pool,ablation,5,0.803169,0.560840,0.710713,0.763488,1.330834,synthetic_smoke_v0,0.839993
mintou_p5,traceability_evaluation,TRACE-MOEA,proposed,1,0.880273,0.719841,0.921040,0.865503,1.170807,synthetic_smoke_v0,0.939427
mintou_p5,traceability_evaluation,TRACE-MOEA,proposed,2,0.879607,0.702733,0.900062,0.860749,1.042025,synthetic_smoke_v0,0.922172
mintou_p5,traceability_evaluation,TRACE-MOEA,proposed,3,0.893777,0.716070,0.920837,0.866621,1.206118,synthetic_smoke_v0,0.938119
mintou_p5,traceability_evaluation,TRACE-MOEA,proposed,4,0.879991,0.705904,0.913641,0.867114,1.264660,synthetic_smoke_v0,0.926960
mintou_p5,traceability_evaluation,TRACE-MOEA,proposed,5,0.880312,0.715712,0.911688,0.860195,1.276060,synthetic_smoke_v0,0.925280
mintou_p5,traceability_evaluation,NSGA-II,baseline,1,0.849663,0.634754,0.814602,0.821322,1.423319,synthetic_smoke_v0,0.885950
mintou_p5,traceability_evaluation,NSGA-II,baseline,2,0.826850,0.625489,0.811216,0.806763,1.565571,synthetic_smoke_v0,0.892139
mintou_p5,traceability_evaluation,NSGA-II,baseline,3,0.854151,0.649586,0.828662,0.814851,1.284752,synthetic_smoke_v0,0.905582
mintou_p5,traceability_evaluation,NSGA-II,baseline,4,0.861739,0.648721,0.826125,0.829349,1.183895,synthetic_smoke_v0,0.899040
mintou_p5,traceability_evaluation,NSGA-II,baseline,5,0.836189,0.646521,0.832621,0.828813,1.280786,synthetic_smoke_v0,0.898939
mintou_p5,traceability_evaluation,MOEA/D,baseline,1,0.826813,0.623197,0.789089,0.796313,1.392823,synthetic_smoke_v0,0.873269
mintou_p5,traceability_evaluation,MOEA/D,baseline,2,0.833772,0.618547,0.796412,0.802661,1.326835,synthetic_smoke_v0,0.875718
mintou_p5,traceability_evaluation,MOEA/D,baseline,3,0.827028,0.615961,0.779426,0.787294,1.112320,synthetic_smoke_v0,0.872033
mintou_p5,traceability_evaluation,MOEA/D,baseline,4,0.826446,0.628167,0.799823,0.804933,1.269213,synthetic_smoke_v0,0.894731
mintou_p5,traceability_evaluation,MOEA/D,baseline,5,0.823103,0.633056,0.802202,0.806319,1.470901,synthetic_smoke_v0,0.894549
mintou_p5,traceability_evaluation,Greedy BCR,baseline,1,0.786754,0.503093,0.650101,0.730576,0.382910,synthetic_smoke_v0,0.822519
mintou_p5,traceability_evaluation,Greedy BCR,baseline,2,0.759611,0.499452,0.637033,0.731617,0.394255,synthetic_smoke_v0,0.809503
mintou_p5,traceability_evaluation,Greedy BCR,baseline,3,0.787069,0.502220,0.651362,0.736038,0.332474,synthetic_smoke_v0,0.829184
mintou_p5,traceability_evaluation,Greedy BCR,baseline,4,0.754627,0.504373,0.638482,0.724477,0.399154,synthetic_smoke_v0,0.813480
mintou_p5,traceability_evaluation,Greedy BCR,baseline,5,0.766898,0.498394,0.633132,0.726200,0.389001,synthetic_smoke_v0,0.813553
mintou_p5,traceability_evaluation,AHP,baseline,1,0.753757,0.495168,0.631420,0.725430,0.303069,synthetic_smoke_v0,0.823727
mintou_p5,traceability_evaluation,AHP,baseline,2,0.747725,0.477161,0.619651,0.727962,0.292441,synthetic_smoke_v0,0.819580
mintou_p5,traceability_evaluation,AHP,baseline,3,0.754666,0.484488,0.626419,0.732119,0.320239,synthetic_smoke_v0,0.810565
mintou_p5,traceability_evaluation,AHP,baseline,4,0.753890,0.486400,0.616307,0.718839,0.305335,synthetic_smoke_v0,0.809194
mintou_p5,traceability_evaluation,AHP,baseline,5,0.752785,0.465390,0.605802,0.707975,0.314705,synthetic_smoke_v0,0.805712
mintou_p5,traceability_evaluation,TOPSIS,baseline,1,0.754532,0.490209,0.625526,0.723686,0.322575,synthetic_smoke_v0,0.812467
mintou_p5,traceability_evaluation,TOPSIS,baseline,2,0.774167,0.493834,0.632341,0.729292,0.326849,synthetic_smoke_v0,0.824404
mintou_p5,traceability_evaluation,TOPSIS,baseline,3,0.770700,0.489366,0.628436,0.718472,0.336231,synthetic_smoke_v0,0.818955
mintou_p5,traceability_evaluation,TOPSIS,baseline,4,0.773949,0.491686,0.625561,0.732552,0.330501,synthetic_smoke_v0,0.817872
mintou_p5,traceability_evaluation,TOPSIS,baseline,5,0.758799,0.495677,0.630177,0.727808,0.318438,synthetic_smoke_v0,0.812606
mintou_p5,traceability_evaluation,Weighted Sum,baseline,1,0.794096,0.536907,0.684204,0.763993,0.552509,synthetic_smoke_v0,0.833370
mintou_p5,traceability_evaluation,Weighted Sum,baseline,2,0.774206,0.518250,0.657595,0.752941,0.567757,synthetic_smoke_v0,0.834857
mintou_p5,traceability_evaluation,Weighted Sum,baseline,3,0.778981,0.535473,0.683291,0.750981,0.485808,synthetic_smoke_v0,0.831596
mintou_p5,traceability_evaluation,Weighted Sum,baseline,4,0.785112,0.539132,0.683406,0.759116,0.467376,synthetic_smoke_v0,0.843934
mintou_p5,traceability_evaluation,Weighted Sum,baseline,5,0.770898,0.520607,0.670528,0.749661,0.523280,synthetic_smoke_v0,0.828199
mintou_p5,traceability_evaluation,no_feasibility_repair,ablation,1,0.878400,0.694223,0.883374,0.840240,1.087476,synthetic_smoke_v0,0.926812
mintou_p5,traceability_evaluation,no_feasibility_repair,ablation,2,0.877092,0.692652,0.879451,0.844953,0.872312,synthetic_smoke_v0,0.918922
mintou_p5,traceability_evaluation,no_feasibility_repair,ablation,3,0.869610,0.687585,0.869869,0.839216,1.099955,synthetic_smoke_v0,0.918042
mintou_p5,traceability_evaluation,no_feasibility_repair,ablation,4,0.875662,0.701486,0.887519,0.844842,0.902641,synthetic_smoke_v0,0.925956
mintou_p5,traceability_evaluation,no_feasibility_repair,ablation,5,0.855156,0.696842,0.880581,0.851383,0.956876,synthetic_smoke_v0,0.915030
mintou_p5,traceability_evaluation,no_preference_ranking,ablation,1,0.863080,0.676081,0.866588,0.828871,1.019878,synthetic_smoke_v0,0.922814
mintou_p5,traceability_evaluation,no_preference_ranking,ablation,2,0.840186,0.649847,0.840981,0.831223,1.078500,synthetic_smoke_v0,0.906144
mintou_p5,traceability_evaluation,no_preference_ranking,ablation,3,0.866448,0.664488,0.848617,0.839724,1.210190,synthetic_smoke_v0,0.913614
mintou_p5,traceability_evaluation,no_preference_ranking,ablation,4,0.851558,0.678193,0.857731,0.830152,1.168628,synthetic_smoke_v0,0.913741
mintou_p5,traceability_evaluation,no_preference_ranking,ablation,5,0.865427,0.677085,0.865788,0.847308,1.004867,synthetic_smoke_v0,0.921107
mintou_p5,traceability_evaluation,no_reliability_features,ablation,1,0.873463,0.664165,0.853501,0.827770,1.212280,synthetic_smoke_v0,0.907047
mintou_p5,traceability_evaluation,no_reliability_features,ablation,2,0.833966,0.639788,0.824333,0.819869,1.019941,synthetic_smoke_v0,0.903768
mintou_p5,traceability_evaluation,no_reliability_features,ablation,3,0.834857,0.634036,0.824918,0.818508,1.202263,synthetic_smoke_v0,0.900979
mintou_p5,traceability_evaluation,no_reliability_features,ablation,4,0.837493,0.641125,0.827794,0.811214,1.134492,synthetic_smoke_v0,0.890819
mintou_p5,traceability_evaluation,no_reliability_features,ablation,5,0.845842,0.639121,0.822688,0.827586,0.969240,synthetic_smoke_v0,0.886785
mintou_p5,traceability_evaluation,no_renewable_features,ablation,1,0.860048,0.660784,0.839052,0.818735,1.153058,synthetic_smoke_v0,0.898096
mintou_p5,traceability_evaluation,no_renewable_features,ablation,2,0.843503,0.628815,0.816161,0.812018,1.250330,synthetic_smoke_v0,0.896918
mintou_p5,traceability_evaluation,no_renewable_features,ablation,3,0.855336,0.632108,0.821525,0.820844,1.140161,synthetic_smoke_v0,0.886589
mintou_p5,traceability_evaluation,no_renewable_features,ablation,4,0.843226,0.630944,0.804231,0.805917,1.277336,synthetic_smoke_v0,0.893907
mintou_p5,traceability_evaluation,no_renewable_features,ablation,5,0.851219,0.639075,0.823125,0.814789,1.089060,synthetic_smoke_v0,0.891072
mintou_p5,traceability_evaluation,no_schedule_risk,ablation,1,0.851914,0.630965,0.804791,0.820036,1.214844,synthetic_smoke_v0,0.880417
mintou_p5,traceability_evaluation,no_schedule_risk,ablation,2,0.817944,0.612087,0.792605,0.798122,1.071473,synthetic_smoke_v0,0.876718
mintou_p5,traceability_evaluation,no_schedule_risk,ablation,3,0.848784,0.616224,0.795739,0.808019,1.134712,synthetic_smoke_v0,0.890848
mintou_p5,traceability_evaluation,no_schedule_risk,ablation,4,0.818778,0.602112,0.784138,0.799505,0.996005,synthetic_smoke_v0,0.876382
mintou_p5,traceability_evaluation,no_schedule_risk,ablation,5,0.824639,0.616162,0.791808,0.815209,1.017814,synthetic_smoke_v0,0.883303
mintou_p5,traceability_evaluation,single_weighted_objective,ablation,1,0.817860,0.604754,0.785079,0.803189,0.994117,synthetic_smoke_v0,0.875829
mintou_p5,traceability_evaluation,single_weighted_objective,ablation,2,0.832862,0.612066,0.787068,0.792354,1.039998,synthetic_smoke_v0,0.889563
mintou_p5,traceability_evaluation,single_weighted_objective,ablation,3,0.830830,0.588901,0.763882,0.794878,1.168226,synthetic_smoke_v0,0.865701
mintou_p5,traceability_evaluation,single_weighted_objective,ablation,4,0.821566,0.620790,0.788933,0.814668,1.223624,synthetic_smoke_v0,0.880283
mintou_p5,traceability_evaluation,single_weighted_objective,ablation,5,0.840728,0.612685,0.776764,0.802381,1.365882,synthetic_smoke_v0,0.880407
mintou_p5,traceability_evaluation,nsga2_only,ablation,1,0.838749,0.606620,0.771439,0.789669,1.295897,synthetic_smoke_v0,0.881516
mintou_p5,traceability_evaluation,nsga2_only,ablation,2,0.806713,0.589314,0.750861,0.787588,1.000434,synthetic_smoke_v0,0.872245
mintou_p5,traceability_evaluation,nsga2_only,ablation,3,0.816793,0.605533,0.775576,0.805487,1.348486,synthetic_smoke_v0,0.875649
mintou_p5,traceability_evaluation,nsga2_only,ablation,4,0.830570,0.589654,0.751857,0.776981,1.137366,synthetic_smoke_v0,0.856472
mintou_p5,traceability_evaluation,nsga2_only,ablation,5,0.823705,0.608459,0.768279,0.803764,1.275256,synthetic_smoke_v0,0.880333
mintou_p5,traceability_evaluation,small_project_pool,ablation,1,0.811869,0.570564,0.735057,0.782529,1.325796,synthetic_smoke_v0,0.852681
mintou_p5,traceability_evaluation,small_project_pool,ablation,2,0.824714,0.600765,0.760137,0.788197,1.351786,synthetic_smoke_v0,0.873256
mintou_p5,traceability_evaluation,small_project_pool,ablation,3,0.815412,0.575031,0.738994,0.775047,1.083571,synthetic_smoke_v0,0.863579
mintou_p5,traceability_evaluation,small_project_pool,ablation,4,0.811083,0.582593,0.746049,0.772297,1.266712,synthetic_smoke_v0,0.854736
mintou_p5,traceability_evaluation,small_project_pool,ablation,5,0.832398,0.602271,0.761171,0.779115,1.127237,synthetic_smoke_v0,0.874219
